url,title,paragraph,tokens
https://en.wikipedia.org/wiki/A_Conflict_of_Visions,A Conflict of Visions - Wikipedia,"A Conflict of Visions is a book by Thomas Sowell. It was originally published in 1987; a revised edition appeared in 2007.[1] Sowell's opening chapter attempts to answer the question of why the same people tend to be political adversaries in issue after issue, when the issues vary enormously in subject matter and sometimes hardly seem connected to one another. The root of these conflicts, Sowell claims, are the ""visions"", or the intuitive feelings that people have about human nature; different visions imply radically different consequences for how they think about everything from war to justice.","['a', 'conflict', 'of', 'visions', 'is', 'a', 'book', 'by', 'thomas', 'sowell', 'it', 'was', 'originally', 'published', 'in', 'a', 'revised', 'edition', 'appeared', 'in', 'sowells', 'opening', 'chapter', 'attempts', 'to', 'answer', 'the', 'question', 'of', 'why', 'the', 'same', 'people', 'tend', 'to', 'be', 'political', 'adversaries', 'in', 'issue', 'after', 'issue', 'when', 'the', 'issues', 'vary', 'enormously', 'in', 'subject', 'matter', 'and', 'sometimes', 'hardly', 'seem', 'connected', 'to', 'one', 'another', 'the', 'root', 'of', 'these', 'conflicts', 'sowell', 'claims', 'are', 'the', 'visions', 'or', 'the', 'intuitive', 'feelings', 'that', 'people', 'have', 'about', 'human', 'nature', 'different', 'visions', 'imply', 'radically', 'different', 'consequences', 'for', 'how', 'they', 'think', 'about', 'everything', 'from', 'war', 'to', 'justice']"
https://en.wikipedia.org/wiki/Bagh_Madi,Bagh Madi - Wikipedia,"Bagh Madi (Persian: باغ مادي, also Romanized as Bāgh Mādī; also known as Bāgh-e ‘Emādī)[1] is a village in Karchambu-e Jonubi Rural District, in the Central District of Buin va Miandasht County, Isfahan Province, Iran. At the 2006 census, its population was 100, in 25 families.[2]","['bagh', 'madi', 'persian', 'bG', 'mdy', 'also', 'romanized', 'as', 'bagh', 'madi', 'also', 'known', 'as', 'baghe', 'emadi', 'is', 'a', 'village', 'in', 'karchambue', 'jonubi', 'rural', 'district', 'in', 'the', 'central', 'district', 'of', 'buin', 'va', 'miandasht', 'county', 'isfahan', 'province', 'iran', 'at', 'the', 'census', 'its', 'population', 'was', 'in', 'families']"
https://en.wikipedia.org/wiki/Norman_K._Denzin,Norman K. Denzin - Wikipedia,"Norman Kent Denzin (born March 24, 1941) is an American professor of sociology. He is an emeritus professor in the Department of Sociology at the University of Illinois at Urbana–Champaign,[1] where he was research professor of communications, College of Communications scholar, professor of sociology, professor of cinema studies, professor in the Unit for Criticism and Interpretive Theory.[2] Denzin's academic interests include interpretive theory, performance studies, qualitative research methodology, and the study of media, culture and society.","['norman', 'kent', 'denzin', 'born', 'march', 'is', 'an', 'american', 'professor', 'of', 'sociology', 'he', 'is', 'an', 'emeritus', 'professor', 'in', 'the', 'department', 'of', 'sociology', 'at', 'the', 'university', 'of', 'illinois', 'at', 'urbanachampaign', 'where', 'he', 'was', 'research', 'professor', 'of', 'communications', 'college', 'of', 'communications', 'scholar', 'professor', 'of', 'sociology', 'professor', 'of', 'cinema', 'studies', 'professor', 'in', 'the', 'unit', 'for', 'criticism', 'and', 'interpretive', 'theory', 'denzins', 'academic', 'interests', 'include', 'interpretive', 'theory', 'performance', 'studies', 'qualitative', 'research', 'methodology', 'and', 'the', 'study', 'of', 'media', 'culture', 'and', 'society']"
https://en.wikipedia.org/wiki/I_Just_Dropped_by_to_Say_Hello,I Just Dropped by to Say Hello - Wikipedia,"I Just Dropped by to Say Hello is a studio album by jazz singer Johnny Hartman, released by Impulse! Records in 1964.[4] It was Hartman's second and next-to-last album on Impulse!, after his highly successful collaboration with John Coltrane which produced John Coltrane and Johnny Hartman, recorded a few months earlier.","['i', 'just', 'dropped', 'by', 'to', 'say', 'hello', 'is', 'a', 'studio', 'album', 'by', 'jazz', 'singer', 'johnny', 'hartman', 'released', 'by', 'impulse', 'records', 'in', 'it', 'was', 'hartmans', 'second', 'and', 'nexttolast', 'album', 'on', 'impulse', 'after', 'his', 'highly', 'successful', 'collaboration', 'with', 'john', 'coltrane', 'which', 'produced', 'john', 'coltrane', 'and', 'johnny', 'hartman', 'recorded', 'a', 'few', 'months', 'earlier']"
https://en.wikipedia.org/wiki/Spiders_of_Australia,Spiders of Australia - Wikipedia,"Australia has a number of highly venomous spiders, including the Sydney funnel-web spider, its relatives in the family Hexathelidae, and the redback spider, whose bites can be extremely painful and have historically been linked with deaths in medical records.[1] Most Australian spiders do not have venom that is considered to be dangerously toxic.[2][3][4] No deaths caused by spider bites in Australia have been substantiated by a coronial inquest since 1979. There are sensationalised news reports regarding Australian spiders that fail to cite evidence.[5] A Field Guide to Spiders of Australia published by CSIRO Publishing in 2017[3] featuring around 836 species illustrated with photographs of live animals, around 381 genera and 78 families, introduced significant updates to taxonomy from Ramirez, Wheeler and Dmitrov [6][7][8][9]","['australia', 'has', 'a', 'number', 'of', 'highly', 'venomous', 'spiders', 'including', 'the', 'sydney', 'funnelweb', 'spider', 'its', 'relatives', 'in', 'the', 'family', 'hexathelidae', 'and', 'the', 'redback', 'spider', 'whose', 'bites', 'can', 'be', 'extremely', 'painful', 'and', 'have', 'historically', 'been', 'linked', 'with', 'deaths', 'in', 'medical', 'records', 'most', 'australian', 'spiders', 'do', 'not', 'have', 'venom', 'that', 'is', 'considered', 'to', 'be', 'dangerously', 'toxic', 'no', 'deaths', 'caused', 'by', 'spider', 'bites', 'in', 'australia', 'have', 'been', 'substantiated', 'by', 'a', 'coronial', 'inquest', 'since', 'there', 'are', 'sensationalised', 'news', 'reports', 'regarding', 'australian', 'spiders', 'that', 'fail', 'to', 'cite', 'evidence', 'a', 'field', 'guide', 'to', 'spiders', 'of', 'australia', 'published', 'by', 'csiro', 'publishing', 'in', 'featuring', 'around', 'species', 'illustrated', 'with', 'photographs', 'of', 'live', 'animals', 'around', 'genera', 'and', 'families', 'introduced', 'significant', 'updates', 'to', 'taxonomy', 'from', 'ramirez', 'wheeler', 'and', 'dmitrov']"
https://en.wikipedia.org/wiki/Hoshi_University,Hoshi University - Wikipedia,"Hoshi University (星薬科大学, Hoshi yakka daigaku) is a private university in Shinagawa, Tokyo, Japan, specializing in pharmaceutical sciences. The predecessor of the school was founded 1922. After becoming coeducational in 1946, it was chartered as a university in 1950.","['hoshi', 'university', 'Xing', 'Yao', 'Ke', 'Da', 'Xue', 'hoshi', 'yakka', 'daigaku', 'is', 'a', 'private', 'university', 'in', 'shinagawa', 'tokyo', 'japan', 'specializing', 'in', 'pharmaceutical', 'sciences', 'the', 'predecessor', 'of', 'the', 'school', 'was', 'founded', 'after', 'becoming', 'coeducational', 'in', 'it', 'was', 'chartered', 'as', 'a', 'university', 'in']"
https://en.wikipedia.org/wiki/1970_Pittsburgh_Pirates_season,1970 Pittsburgh Pirates season - Wikipedia,"The 1970 Pittsburgh Pirates season resulted in the team winning their 1st National League East Division title with a record of 89–73, five games ahead of the Chicago Cubs. However, they lost the NLCS to the [[National League West Division Champion Cincinnati Reds, three games to none.","['the', 'pittsburgh', 'pirates', 'season', 'resulted', 'in', 'the', 'team', 'winning', 'their', 'st', 'national', 'league', 'east', 'division', 'title', 'with', 'a', 'record', 'of', 'five', 'games', 'ahead', 'of', 'the', 'chicago', 'cubs', 'however', 'they', 'lost', 'the', 'nlcs', 'to', 'the', 'national', 'league', 'west', 'division', 'champion', 'cincinnati', 'reds', 'three', 'games', 'to', 'none']"
https://en.wikipedia.org/wiki/Tazehabad-e_Sadar,Tazehabad-e Sadar - Wikipedia,"Tazehabad-e Sadar (Persian: تازه ابادصدر, also Romanized as Tāzehābād-e Şadar; also known as Tāzehābād)[1] is a village in Chapar Khaneh Rural District, Khomam District, Rasht County, Gilan Province, Iran. At the 2006 census, its population was 106, in 29 families.[2]","['tazehabade', 'sadar', 'persian', 'tzh', 'bdSdr', 'also', 'romanized', 'as', 'tazehabade', 'sadar', 'also', 'known', 'as', 'tazehabad', 'is', 'a', 'village', 'in', 'chapar', 'khaneh', 'rural', 'district', 'khomam', 'district', 'rasht', 'county', 'gilan', 'province', 'iran', 'at', 'the', 'census', 'its', 'population', 'was', 'in', 'families']"
https://en.wikipedia.org/wiki/Cape_Henlopen_High_School,Cape Henlopen High School - Wikipedia,"Cape Henlopen High School (CHHS) is a public high school in unincorporated Sussex County, Delaware, United States, with a Lewes postal address.[3] The school is part of the Cape Henlopen School District and is located between Savannah Road and King's Highway. Cape Henlopen's school colors are bright gold and Columbia blue.  Its mascot is Thor the Viking. The school is known for its expansive career pathways. In athletics, the school is best known for its championship-winning lacrosse and field hockey teams","['cape', 'henlopen', 'high', 'school', 'chhs', 'is', 'a', 'public', 'high', 'school', 'in', 'unincorporated', 'sussex', 'county', 'delaware', 'united', 'states', 'with', 'a', 'lewes', 'postal', 'address', 'the', 'school', 'is', 'part', 'of', 'the', 'cape', 'henlopen', 'school', 'district', 'and', 'is', 'located', 'between', 'savannah', 'road', 'and', 'kings', 'highway', 'cape', 'henlopens', 'school', 'colors', 'are', 'bright', 'gold', 'and', 'columbia', 'blue', 'its', 'mascot', 'is', 'thor', 'the', 'viking', 'the', 'school', 'is', 'known', 'for', 'its', 'expansive', 'career', 'pathways', 'in', 'athletics', 'the', 'school', 'is', 'best', 'known', 'for', 'its', 'championshipwinning', 'lacrosse', 'and', 'field', 'hockey', 'teams']"
https://en.wikipedia.org/wiki/Washoe_County_Courthouse,Washoe County Courthouse - Wikipedia,"The Washoe County Courthouse, at 117 S. Virginia St. in Reno, Nevada, was built in 1910. It is significant for playing a role in the divorce industry in Nevada during the first half of the 20th century, when divorce was legal in Nevada and liberal residency requirements were enacted, while divorce was much more difficult elsewhere. In 1931, more than 4,800 divorces were processed in northern Nevada, most processed through this courthouse; it was economically important, with $5,000,000 being spent per year in Reno by divorcing parties.[2]","['the', 'washoe', 'county', 'courthouse', 'at', 's', 'virginia', 'st', 'in', 'reno', 'nevada', 'was', 'built', 'in', 'it', 'is', 'significant', 'for', 'playing', 'a', 'role', 'in', 'the', 'divorce', 'industry', 'in', 'nevada', 'during', 'the', 'first', 'half', 'of', 'the', 'th', 'century', 'when', 'divorce', 'was', 'legal', 'in', 'nevada', 'and', 'liberal', 'residency', 'requirements', 'were', 'enacted', 'while', 'divorce', 'was', 'much', 'more', 'difficult', 'elsewhere', 'in', 'more', 'than', 'divorces', 'were', 'processed', 'in', 'northern', 'nevada', 'most', 'processed', 'through', 'this', 'courthouse', 'it', 'was', 'economically', 'important', 'with', 'being', 'spent', 'per', 'year', 'in', 'reno', 'by', 'divorcing', 'parties']"
https://en.wikipedia.org/wiki/Killer_on_the_Rampage,Killer on the Rampage - Wikipedia,"Killer on the Rampage is the sixth studio album by Eddy Grant. It remains his most successful album, hitting the top 10 in the US and the UK. It features the hits ""Electric Avenue"" (which was a big hit in the US and UK at #2), ""I Don't Wanna Dance"" (a UK #1 hit) and ""War Party"".","['killer', 'on', 'the', 'rampage', 'is', 'the', 'sixth', 'studio', 'album', 'by', 'eddy', 'grant', 'it', 'remains', 'his', 'most', 'successful', 'album', 'hitting', 'the', 'top', 'in', 'the', 'us', 'and', 'the', 'uk', 'it', 'features', 'the', 'hits', 'electric', 'avenue', 'which', 'was', 'a', 'big', 'hit', 'in', 'the', 'us', 'and', 'uk', 'at', 'i', 'dont', 'wan', 'na', 'dance', 'a', 'uk', 'hit', 'and', 'war', 'party']"
"https://en.wikipedia.org/wiki/I,_Me,_Mine","I, Me, Mine - Wikipedia","I, Me, Mine is an autobiographic memoir by the English musician George Harrison, formerly of The Beatles. It was published in 1980 as a hand-bound, limited edition book by Genesis Publications, with a mixture of printed text and multi-colour facsimiles of Harrison's handwritten song lyrics. It was limited to 2,000 signed copies, with a foreword and narration by Derek Taylor. The Genesis limited edition sold out soon after publication, and it was subsequently published in hardback and paperback in black ink by W H Allen in London and by Simon & Schuster in New York.[citation needed]","['i', 'me', 'mine', 'is', 'an', 'autobiographic', 'memoir', 'by', 'the', 'english', 'musician', 'george', 'harrison', 'formerly', 'of', 'the', 'beatles', 'it', 'was', 'published', 'in', 'as', 'a', 'handbound', 'limited', 'edition', 'book', 'by', 'genesis', 'publications', 'with', 'a', 'mixture', 'of', 'printed', 'text', 'and', 'multicolour', 'facsimiles', 'of', 'harrisons', 'handwritten', 'song', 'lyrics', 'it', 'was', 'limited', 'to', 'signed', 'copies', 'with', 'a', 'foreword', 'and', 'narration', 'by', 'derek', 'taylor', 'the', 'genesis', 'limited', 'edition', 'sold', 'out', 'soon', 'after', 'publication', 'and', 'it', 'was', 'subsequently', 'published', 'in', 'hardback', 'and', 'paperback', 'in', 'black', 'ink', 'by', 'w', 'h', 'allen', 'in', 'london', 'and', 'by', 'simon', 'schuster', 'in', 'new', 'yorkcitation', 'needed']"
https://en.wikipedia.org/wiki/CJMR,CJMR - Wikipedia,"CJMR is a Canadian radio station, which broadcasts multicultural programming at AM 1320. Although officially licensed to Mississauga, Ontario, it currently broadcasts from studios in Oakville. CJMR's studios are located on Church Street in downtown Oakville, while its transmitters are located along Dundas Street West near Third Line Road on the northwest side of Oakville.","['cjmr', 'is', 'a', 'canadian', 'radio', 'station', 'which', 'broadcasts', 'multicultural', 'programming', 'at', 'am', 'although', 'officially', 'licensed', 'to', 'mississauga', 'ontario', 'it', 'currently', 'broadcasts', 'from', 'studios', 'in', 'oakville', 'cjmrs', 'studios', 'are', 'located', 'on', 'church', 'street', 'in', 'downtown', 'oakville', 'while', 'its', 'transmitters', 'are', 'located', 'along', 'dundas', 'street', 'west', 'near', 'third', 'line', 'road', 'on', 'the', 'northwest', 'side', 'of', 'oakville']"
https://en.wikipedia.org/wiki/Bicolored_foxface,Bicolored foxface - Wikipedia,"The bicolored foxface (Siganus uspi), also known as the Uspi rabbitfish, is a species of marine ray-finned fish, a rabbitfish belonging to the family Siganidae. It is found at coral reefs in Fiji in the Pacific Ocean. It occasionally makes its way into the aquarium trade.","['the', 'bicolored', 'foxface', 'siganus', 'uspi', 'also', 'known', 'as', 'the', 'uspi', 'rabbitfish', 'is', 'a', 'species', 'of', 'marine', 'rayfinned', 'fish', 'a', 'rabbitfish', 'belonging', 'to', 'the', 'family', 'siganidae', 'it', 'is', 'found', 'at', 'coral', 'reefs', 'in', 'fiji', 'in', 'the', 'pacific', 'ocean', 'it', 'occasionally', 'makes', 'its', 'way', 'into', 'the', 'aquarium', 'trade']"
https://en.wikipedia.org/wiki/Pyrus_spinosa,Pyrus spinosa - Wikipedia,"Pyrus spinosa (syn. Pyrus amygdaliformis), the almond-leaved pear, is a species of flowering plant in the family Rosaceae, native to the northern Mediterranean region.[1][2] It grows to a height of 3–10 m (10–33 ft). It has white flowers which bloom in April–May. The fruits are bitter and astringent. It hybridizes easily with Pyrus communis and Pyrus pyraster.[3]","['pyrus', 'spinosa', 'syn', 'pyrus', 'amygdaliformis', 'the', 'almondleaved', 'pear', 'is', 'a', 'species', 'of', 'flowering', 'plant', 'in', 'the', 'family', 'rosaceae', 'native', 'to', 'the', 'northern', 'mediterranean', 'region', 'it', 'grows', 'to', 'a', 'height', 'of', 'm', 'ft', 'it', 'has', 'white', 'flowers', 'which', 'bloom', 'in', 'aprilmay', 'the', 'fruits', 'are', 'bitter', 'and', 'astringent', 'it', 'hybridizes', 'easily', 'with', 'pyrus', 'communis', 'and', 'pyrus', 'pyraster']"
